DATE,AIR_TEMP(°C),WIND_SPEED(m/s),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm)
2015-11-01 05:30:00,24.892857142857142,1.0214285714285716,942.0071428571429,72.28571428571429,0.0
2015-11-01 06:30:00,24.866666666666667,0.9,945.2333333333333,71.26666666666667,0.0
2015-11-01 07:30:00,24.973333333333336,0.7066666666666668,945.8,70.93333333333334,0.0
2015-11-01 08:30:00,26.085714285714285,0.7071428571428572,945.1142857142858,69.92857142857143,0.0
2015-11-01 09:30:00,26.9,0.7533333333333334,945.1,65.13333333333334,0.0
2015-11-01 10:30:00,27.916666666666668,1.0833333333333333,941.1916666666666,63.25,0.0
2015-11-01 11:30:00,28.46153846153846,1.2153846153846155,941.0,62.84615384615385,0.0
2015-11-01 12:30:00,29.150000000000002,1.5999999999999999,943.0500000000001,61.92857142857143,0.0
2015-11-01 13:30:00,29.253846153846155,2.0846153846153848,938.8076923076923,61.38461538461539,0.0
2015-11-01 14:30:00,29.253846153846155,1.8923076923076925,938.0307692307692,62.46153846153846,0.0
2015-11-01 15:30:00,29.153846153846153,1.9384615384615387,937.5846153846154,62.69230769230769,0.0
2015-11-01 16:30:00,28.842857142857145,1.5857142857142856,939.8142857142857,65.57142857142857,0.0
2015-11-01 17:30:00,28.09166666666667,1.2666666666666668,938.2583333333333,68.83333333333333,0.0
2015-11-01 18:30:00,27.021428571428572,0.7785714285714286,940.4214285714286,70.78571428571429,0.0
2015-11-01 19:30:00,26.59333333333333,0.7,942.8733333333333,66.93333333333334,0.0
2015-11-01 20:30:00,26.214285714285715,0.8214285714285714,940.6428571428571,71.5,0.0
2015-11-01 21:30:00,26.0,0.6866666666666668,943.8533333333332,69.73333333333333,0.0
2015-11-01 22:30:00,25.692307692307693,1.0384615384615385,941.0307692307692,67.3076923076923,0.0
2015-11-01 23:30:00,25.46923076923077,0.9461538461538462,941.2461538461539,71.07692307692308,0.0
2015-11-02 00:30:00,25.26923076923077,0.823076923076923,941.1307692307693,69.07692307692308,0.0
2015-11-02 01:30:00,25.13076923076923,0.6923076923076923,940.9461538461538,72.07692307692308,0.0
2015-11-02 02:30:00,24.99230769230769,0.7384615384615384,940.7692307692307,71.84615384615384,0.0
2015-11-02 03:30:00,24.928571428571427,0.7785714285714286,943.5142857142857,71.42857142857143,0.0
